-43,1,48
-43,1,47
-43,1,47
-43,0,47
-43,0,47
-43,0,47
-43,1,47
-43,0,48
-43,1,47
-43,1,47
-43,0,47
-43,1,48
-43,1,47
-43,0,47
-43,0,47
-43,0,47
-43,1,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,1,47
-43,0,47
-43,0,47
-43,0,47
-44,0,47
-43,0,47
-43,0,47
-44,0,47
-43,1,47
-43,0,47
-44,0,47
-44,0,47
-44,0,47
-44,0,47
-44,0,47
-44,1,47
-43,0,47
-43,1,47
-43,1,47
-43,0,47
-43,1,47
-43,1,47
-43,0,47
-43,0,47
-43,0,47
-43,1,47
-43,1,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,1,47
-43,1,47
-43,0,47
-43,1,47
-43,1,47
-43,1,47
-43,1,47
-43,1,47
-43,1,47
-43,0,47
-43,1,47
-43,1,47
-43,1,47
-43,1,47
-43,0,47
-43,1,47
-44,1,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-44,0,47
-44,1,47
-43,0,47
-43,0,47
-44,0,47
-44,1,47
-43,1,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-44,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,48
-43,0,48
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,1,48
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,1,47
-43,1,47
-43,1,48
-43,1,48
-43,0,47
-43,1,47
-44,1,47
-43,1,47
-43,1,47
-43,1,47
-43,1,47
-44,1,47
-44,1,47
-44,1,47
-44,1,46
-44,1,47
-45,1,47
-45,1,46
-44,1,46
-44,1,46
-44,1,46
-44,1,47
-44,1,47
-43,1,47
-43,1,47
-43,1,47
-43,0,47
-43,0,47
-43,0,47
-43,0,47
-43,0,48
-42,1,48
-41,0,49
-40,0,49
-42,0,48
-43,1,48
-43,0,48
-41,0,49
-42,0,48
-43,0,48
-44,0,47
-43,0,48
-41,0,49
-40,0,50
-40,1,50
-39,1,50
-40,1,50
-41,1,50
-40,0,51
-39,1,52
-38,1,54
-41,-1,54
-43,-1,60
-60,-17,65
-65,-7,66
-60,-4,67
-54,5,70
-46,22,64
-41,25,57
-40,26,40
-31,31,40
-22,32,34
-18,34,25
-13,38,29
-7,42,31
-13,46,25
-6,42,17
2,46,15
2,47,10
3,42,7
5,45,7
2,51,9
-4,56,12
-8,62,20
-5,70,22
-6,73,24
-8,72,25
-9,69,23
-10,63,17
-3,63,18
-11,59,17
-10,51,20
-5,53,20
-6,57,21
-13,59,22
-12,61,21
-11,62,21
-10,61,24
-12,59,21
-11,59,22
-11,56,20
-5,60,23
-12,59,20
-9,63,21
-12,61,20
-9,62,20
-12,62,21
-4,56,26
-7,68,23
-13,65,23
-10,67,27
-7,47,25
-4,55,30
-10,55,26
-11,57,28
-6,54,30
-6,57,33
-13,51,28
-7,58,31
-11,54,29
-3,57,33
-2,57,34
-8,59,31
-5,55,30
-10,57,27
-8,56,26
-8,58,26
-10,57,26
-8,56,25
-7,58,28
-8,58,27
-7,57,28
-5,57,29
-9,59,26
-6,57,27
-6,60,29
-8,58,26
-7,57,25
-5,58,27
-5,57,25
-2,59,26
-5,57,24
-2,60,28
-4,56,24
-1,58,30
-4,63,28
-2,58,25
-3,59,25
-3,61,25
-2,56,25
-2,60,26
-6,60,23
-1,58,28
0,58,28
-4,61,25
-3,55,27
-7,59,26
-5,60,27
-5,58,29
-4,57,25
-5,58,25
-4,58,28
-6,58,26
-5,56,26
-7,56,27
-6,60,27
-6,56,26
-5,57,28
-6,58,27
-7,59,28
-7,56,27
-6,56,28
-10,57,26
-9,58,26
-9,58,26
-9,58,27
-8,58,27
-9,58,27
-8,58,27
-9,57,26
-9,58,27
-9,58,27
-9,58,27
-9,58,27
-9,58,27
-8,58,27
-9,58,26
-9,58,26
-8,58,26
-9,58,26
-9,58,26
-8,58,26
-9,58,26
-8,58,26
-8,58,26
-9,58,26
-8,58,26
-8,58,26
-8,58,27
-8,58,27
-9,58,26
-9,58,26
-9,58,26
-9,58,26
-8,58,26
-9,58,26
-9,58,26
-9,58,26
-9,58,26
-9,58,26
-9,58,26
-8,58,26
-7,59,25
-5,60,25
2,62,23
7,63,22
1,59,22
-7,57,19
0,57,18
-13,52,18
-19,48,21
-8,42,26
-5,41,27
-10,35,28
-6,29,33
-20,19,40
-27,10,44
-25,3,49
-40,-14,70
-46,-23,71
-34,-12,74
-51,-20,76
-35,-11,72
-28,-8,68
-35,-9,63
-27,-8,55
-26,-10,55
-101,21,63
-19,3,43
-32,-5,56
-28,-5,60
-32,-10,58
-30,-9,54
-27,-9,57
-30,-8,56
-33,-8,55
-25,-6,58
-26,-10,57
-28,-8,56
-29,-7,57
-28,-6,56
-26,-8,58
-25,-7,58
-31,-7,56
-31,-8,57
-24,-6,58
-35,-7,55
-42,-8,52
-46,-7,53
-42,-7,57
-44,-2,57
-35,-4,55
-38,1,51
-34,3,54
-25,7,51
-26,8,50
-28,7,52
-24,5,55
-22,4,54
-31,2,54
-27,-2,60
-28,-4,59
-26,-5,57
-25,-6,57
-25,-7,57
-23,-8,56
-22,-8,58
-23,-9,58
-20,-25,93
-50,4,60
-24,-6,57
-24,-9,57
-25,-8,54
-31,-9,56
-35,-12,54
-33,-11,54
-30,-7,54
-28,-4,56
-27,-5,57
-37,-4,53
-44,-3,51
-39,-3,52
-31,-3,54
-36,-1,53
-32,0,54
-31,-4,58
-39,-5,56
-30,-5,57
-22,-11,61
-27,-10,56
-35,-9,57
-30,-5,55
-26,-3,54
-37,-7,59
-37,-9,51
-21,-2,64
-29,-6,56
-24,-5,58
-30,-11,56
-28,-12,54
-35,-18,57
-19,-12,55
-22,-13,58
-22,-7,62
-25,-7,58
-27,-5,58
-28,-5,58
-27,-6,56
-26,-6,60
-23,-7,58
-24,-6,56
-23,-7,58
-25,-8,58
-25,-6,60
-21,-3,59
-34,-7,55
-19,0,60
-27,-7,57
-28,-6,58
-24,-7,59
-24,-7,59
-29,-9,56
-22,-10,56
-18,-16,55
-19,-17,60
-22,-6,59
-28,-8,56
-26,-1,59
-30,-3,56
-25,2,58
-31,-7,58
-23,1,59
-26,-5,60
-26,-7,58
-22,-9,59
-27,-9,58
-26,-12,56
-26,-20,58
-18,-26,51
-22,-24,59
-24,-21,62
-20,-12,58
-26,-3,64
-38,7,49
-39,11,45
-51,14,42
-56,14,32
-61,12,35
-58,12,35
-54,11,36
-47,8,41
-51,3,44
-46,4,45
-44,5,46
-46,2,43
-45,0,48
-44,0,49
-37,-6,48
-28,-1,57
-34,-6,56
-31,-3,52
-32,-3,58
-30,-2,56
-33,-3,55
-36,-2,54
-38,-2,54
-19,3,53
-29,-3,54
-26,-2,60
-29,-8,59
-26,-7,55
-27,-10,58
-21,-6,61
-32,-13,58
-25,-6,56
-30,-5,56
-35,-5,55
-31,-6,55
-25,-5,59
-28,-3,57
-29,-6,57
-30,-7,57
-27,-8,58
-31,-11,55
-30,-7,57
-26,-8,59
-27,-9,57
-30,-10,53
-30,-8,56
-35,-7,57
-25,0,56
-32,-5,54
-37,-7,53
-35,-7,55
-19,-7,61
-9,0,66
-23,-3,56
-30,-5,57
-29,-4,56
-30,-8,57
-26,-10,57
-23,-13,57
-23,-19,58
-14,-24,56
-16,-25,52
-34,-14,53
-33,1,59
-28,-3,56
-32,2,56
-31,2,54
-45,1,53
-41,0,55
-37,-2,53
-31,-12,53
-29,-10,54
-26,1,57
-33,-4,57
-29,-4,55
-32,-9,53
-33,-5,57
-31,-9,57
-22,-9,56
-43,-9,53
-34,-6,56
-29,2,59
-31,1,54
-21,1,55
-26,1,59
-41,-7,55
-25,-3,53
-33,-4,56
-26,5,58
-34,-5,55
-25,-6,55
-28,-10,54
-38,-14,55
-25,-13,56
-30,-9,53
-26,-13,55
-13,-11,63
-25,-11,58
-30,-14,52
-24,-7,63
-24,-10,64
-20,-7,61
-24,-4,57
-27,-4,57
-36,-6,52
-36,-5,54
-33,-7,55
-32,-6,55
-31,-7,56
-32,-7,56
-31,-7,55
-29,-7,56
-30,-5,56
-32,-8,55
-27,-7,57
-30,-9,55
-30,-13,57
-24,-17,57
-23,-17,62
-27,-21,64
-16,-30,70
-13,-27,71
-13,-17,67
-8,-10,62
-14,1,51
-32,7,44
-43,10,43
-58,7,43
-54,7,41
-49,7,40
-46,6,40
-46,0,47
-35,-17,67
-65,-2,63
-34,-8,49
-33,8,56
-35,-1,54
-36,-5,51
-32,-10,54
-33,-16,56
-31,-11,55
-35,-8,53
-39,-9,50
-34,-8,54
-31,-4,55
-37,-4,52
-38,-6,52
-35,-4,55
-31,-4,55
-34,-4,54
-34,-3,54
-35,-3,54
-35,-4,53
-33,-6,54
-36,-4,52
-33,-5,54
-33,-5,55
-35,-5,54
-34,-4,53
-35,-5,54
-34,-4,54
-34,-6,54
-32,-5,54
-34,-4,54
-35,-5,53
-34,-5,54
-35,-3,54
-36,-5,53
-32,-5,54
-32,-5,55
-35,-4,54
-35,-4,53
-33,-4,54
-33,-5,54
-35,-4,54
-34,-4,54
-32,-4,54
-34,-4,54
-35,-5,53
-35,-5,54
-32,-4,55
-33,-4,54
-34,-4,54
-33,-4,54
-33,-4,55
-35,-5,54
-34,-5,54
-35,-3,56
-35,-3,54
-34,-6,53
-32,-5,55
-31,-3,55
-37,-6,54
-38,-4,52
-37,-7,53
-32,-4,54
-34,-5,56
-34,-5,54
-34,-3,55
-34,-5,53
-34,-5,54
-33,-4,55
-34,-4,54
-32,-2,54
-36,-1,54
-36,-3,53
-36,-3,52
-35,-3,53
-37,-3,52
-36,-3,53
-35,-3,53
-36,-3,53
-35,-3,53
-36,-2,53
-37,-4,52
-35,-3,53
-36,-3,53
-36,-3,52
-37,-3,52
-37,-3,52
-37,-3,52
-37,-2,52
-36,-4,52
-36,-3,53
-36,-3,53
-37,-3,52
-37,-3,52
-36,-3,52
-35,-3,53
-35,-4,53
-37,-3,52
-36,-3,53
-37,-4,52
-36,-2,53
-36,-3,53
-35,-3,53
-37,-4,53
-36,-4,53
-36,-4,53
-35,-4,53
-36,-4,53
-35,-3,53
-35,-3,53
-34,-4,53
-36,-4,53
-36,-4,53
-35,-4,53
-36,-4,53
-35,-3,54
-37,-5,52
-37,0,52
-34,-2,54
-37,-4,52
-37,-3,53
-36,-3,53
-33,-3,54
-35,-4,53
-34,-4,54
-35,-4,54
-34,-3,54
-34,-3,54
-35,-3,54
-35,-4,53
-35,-4,54
-35,-4,54
-34,-4,54
-31,-5,55
-34,-5,53
-36,-5,54
-34,-4,54
-35,-4,54
-35,-5,53
-32,-3,55
-42,-3,54
-50,-5,52
-48,-11,46
-43,-8,56
-47,-27,57
-26,5,55
-28,8,54
-26,9,51
-33,3,53
-28,2,57
-23,2,53
-31,1,55
-31,-3,62
-26,-1,60
-32,-3,55
-35,-2,54
-33,-3,51
-24,-6,53
-26,-6,56
-36,-6,52
-38,-8,52
-35,-6,55
-44,-5,50
-46,-5,49
-40,-2,52
-45,-1,48
-35,-2,54
-24,-4,56
-28,-5,60
-26,-6,56
-28,-6,54
-30,-5,57
-25,-7,58
-26,-15,61
-23,-15,63
-14,-13,60
-16,-10,53
-20,-9,58
-8,-9,74
-19,-4,63
-25,-10,60
-20,-4,59
-20,-16,56
-32,-14,61
-24,-17,58
-22,-16,57
-17,-11,52
-22,-21,71
-22,-8,65
-28,-8,50
-23,-12,49
-30,-5,59
-27,-8,61
-25,-4,59
-24,-5,59
-25,-5,57
-26,-4,60
-27,-3,58
-28,-4,59
-23,-5,59
-24,-6,57
-25,-12,58
-29,-13,60
-28,-14,56
-25,-16,57
-15,-11,47
-28,-10,52
-43,-13,60
-25,-11,63
-30,-10,49
-24,-5,53
-17,-1,58
-20,2,67
-24,3,61
-29,0,56
-33,-2,58
-35,1,58
-27,3,59
-31,-1,55
-23,-7,57
-25,-11,57
-22,-14,63
-26,-13,60
-19,-17,54
-26,-9,55
-20,-17,57
-21,-14,60
-41,-7,60
-30,-8,56
-21,-9,55
-32,-11,55
-37,-12,53
-15,-6,64
-19,3,66
-16,4,66
-21,1,48
-32,-10,52
-44,-7,53
-29,-5,59
-28,-8,57
-27,-6,56
-24,-9,59
-22,-9,60
-18,-10,59
-19,-10,62
-23,-12,61
-20,-9,59
-18,-8,57
-11,-13,64
-17,-9,63
-17,-11,60
-14,-16,60
-17,-13,59
-13,-9,54
-11,-11,54
-23,-11,55
-13,-7,66
-15,-3,61
-17,-11,66
-30,0,62
-18,-5,59
-20,-4,61
-29,-9,61
-25,-6,60
-20,-9,59
-28,-13,54
-25,-17,58
-24,-19,60
-27,-18,58
-26,-11,52
-25,-10,53
-23,-14,65
-31,-4,62
-19,-4,60
-32,-2,53
-30,-7,58
-24,-10,57
-15,-16,60
-19,-22,64
-26,-10,54
-18,-8,54
-29,-11,61
-26,-10,62
-23,-13,58
-17,-10,52
-27,-12,55
-29,-15,63
-27,-12,59
-31,-7,51
-25,-7,57
-19,-4,59
-29,-5,59
-29,1,63
-22,-1,64
-13,2,55
-23,-1,57
-41,-7,58
-18,-3,63
-25,-4,52
-28,-5,55
-25,-7,63
-20,-4,61
-22,-3,59
-26,0,62
-26,-5,58
-22,-6,61
-27,-13,55
-34,-12,59
-21,-14,63
-23,-12,54
-20,-17,53
-25,-19,69
-17,-18,57
-24,-13,49
-23,-15,59
-29,-7,62
-26,-6,60
-24,-5,57
-24,-5,58
-23,-6,59
-28,-7,57
-28,-5,60
-27,-4,57
-27,-6,56
-33,-4,58
-30,-4,56
-27,-5,56
-29,-6,57
-30,-7,56
-27,-7,57
-27,-6,57
-27,-7,57
-28,-8,58
-26,-12,58
-22,-13,61
-18,-31,66
-16,-32,76
-11,-31,73
-12,-22,66
-16,-15,61
-20,0,47
-26,7,43
-42,15,40
-48,9,41
-50,6,40
-55,0,42
-51,0,43
-45,-3,48
-44,-2,49
-40,0,49
-36,-4,54
-35,-3,57
-52,8,58
-31,-4,55
-29,-8,53
-32,-7,54
-29,-9,56
-27,-4,58
-34,-3,57
-33,-2,56
-36,-2,54
-34,-3,54
-30,-5,56
-37,-4,54
-36,-1,54
-34,-2,54
-30,-2,56
-31,-6,55
-34,-5,54
-35,-4,54
-34,-4,54
-32,-4,55
-31,-5,56
-32,-3,55
-34,-5,54
-30,-5,56
-31,-4,56
-34,-4,54
-34,-4,55
-32,-5,56
-30,-4,55
-33,-5,54
-32,-4,56
-33,-4,56
-30,-3,55
-34,-5,55
-32,-5,55
-32,-5,55
-28,-4,57
-29,-6,57
-34,-7,54
-34,-3,55
-34,-4,55
-31,-5,56
-33,-5,55
-31,-4,55
-33,-5,55
-35,-5,54
-32,-5,55
-32,-4,55
-35,-3,54
-34,-5,54
-32,-4,55
-33,-4,55
-31,-3,55
-33,-5,55
-32,-4,55
-35,-4,54
-33,-3,55
-31,-3,55
-33,-4,55
-34,-4,55
-33,-3,55
-31,-4,55
-33,-4,55
-33,-3,55
-32,-3,55
-33,-4,55
-35,-3,54
-34,-3,54
-32,-4,56
-35,-4,54
-34,-4,54
-32,-4,55
-33,-3,55
-36,-3,54
-31,-3,55
-32,-3,55
-33,-3,54
-33,-3,55
-32,-3,55
-34,-3,55
-33,-3,55
-34,-3,54
-33,-3,55
-33,-3,55
-33,-3,55
-33,-3,54
-33,-3,55
-33,-3,54
-33,-3,54
-33,-3,55
-34,-3,55
-33,-3,55
-33,-3,55
-34,-3,54
-33,-3,55
-33,-3,55
-33,-3,55
-33,-3,55
-33,-4,55
-32,-3,55
-33,-3,55
-33,-4,55
-33,-3,55
-33,-3,55
-33,-3,55
-33,-3,55
-34,-3,55
-34,-2,55
-29,-4,55
-31,-4,55
-34,-4,54
-32,-3,56
-33,-4,55
-32,-3,54
-33,-4,55
-32,-4,55
-32,-4,55
-32,-4,55
-32,-3,56
-33,-4,55
-33,-4,55
-32,-3,55
-33,-3,55
-32,-4,55
-32,-4,56
-32,-3,55
-34,-3,55
-33,-3,55
-32,-4,55
-32,-3,55
-34,-3,54
-33,-4,55
-33,-4,55
-33,-4,55
-33,-3,55
-32,-3,56
-32,-3,55
-34,-4,54
-33,-3,55
-32,-4,55
-34,-4,54
-34,-4,54
-34,-4,55
-34,-3,54
-35,-4,54
-32,-3,55
-33,-4,55
-34,-3,55
-33,-3,55
-33,-4,54
-33,-4,55
-33,-3,54
-34,-4,54
-32,-4,55
-32,-3,55
-33,-3,55
-32,-3,55
-32,-3,55
-32,-3,55
-33,-3,55
-33,-3,55
-33,-3,55
-31,-3,55
-33,-4,54
-33,-4,55
-31,-4,55
-33,-4,55
-32,-3,55
-33,-3,54
-32,-3,55
-32,-3,55
-32,-4,55
-33,-3,55
-32,-4,55
-32,-4,55
-32,-4,55
-33,-5,54
-34,-5,55
-33,-2,55
-34,-1,54
-35,-1,53
-35,-1,53
-35,-1,54
-35,-1,53
-35,-1,53
-36,0,53
-35,-1,53
-35,-1,53
-36,-1,53
-35,-1,53
-34,-1,54
-34,-1,54
-36,-1,53
-35,-1,53
-35,-1,53
-34,-1,54
-33,-2,55
-36,-2,53
-35,-1,53
-35,-3,54
-34,-2,54
-34,-2,54
-32,-2,55
-33,-2,55
-35,-2,53
-35,-3,54
-33,-3,55
-34,-3,54
-37,-3,53
-34,-3,54
-36,-3,53
-31,-3,56
-33,-3,55
-35,-3,54
-34,-3,54
-33,-3,55
-33,-3,54
-33,-3,55
-33,-3,54
-34,-2,54
-34,-3,54
-34,-3,54
-35,-3,54
-35,-2,53
-32,-2,55
-31,-3,55
-33,-4,55
-35,-3,53
-34,-4,54
-34,-3,54
-33,-2,55
-33,-3,55
-34,-3,55
-34,-3,54
-32,-2,55
-32,-3,55
-34,-3,54
-34,-3,54
-33,-2,55
-34,-3,54
-34,-3,55
-34,-2,54
-34,-2,55
-34,-3,55
-33,-3,55
-34,-4,55
-34,-3,54
-33,-3,55
-34,-3,54
-33,-3,55
-33,-4,54
-33,-3,54
-34,-3,55
-34,-3,54
-33,-3,54
-33,-4,55
-34,-3,54
-32,-3,55
-33,-3,55
-35,-3,54
-34,-3,54
-33,-3,55
-34,-4,54
-33,-4,54
-36,-3,54
-33,-3,54
-34,-3,54
-34,-3,54
-33,-4,55
-33,-3,55
-34,-3,54
-33,-3,55
-33,-3,55
-34,-2,55
-34,-3,55
-34,-3,54
-32,-3,55
-33,-3,55
-33,-3,55
-33,-3,55
-32,-3,55
-33,-3,55
-33,-3,55
-33,-4,55
-33,-3,55
-32,-3,55
-34,-3,56
-30,-3,54
-32,-3,54
-32,-5,55
-31,-3,55
-34,-5,55
-31,-2,54
-31,-3,56
-31,-3,55
-34,-4,55
-35,-4,53
-36,-4,53
-34,-2,54
-34,-3,54
-33,-2,55
-32,-3,55
-35,-3,54
-35,-4,54
-34,-4,54
-31,-4,56
-29,-4,56
-33,-4,55
-33,-5,55
-31,-3,56
-33,-2,55
-35,-3,54
-32,-3,55
-32,-4,55
-34,-4,54
-33,-4,54
-33,-3,55
-33,-3,55
-32,-3,55
-33,-3,55
-33,-3,55
-33,-3,55
-33,-3,55
-33,-3,55
-33,-2,55
-33,-3,55
-34,-4,55
-32,-2,55
-33,-3,55
-34,-4,54
-33,-3,55
-33,-3,55
-32,-4,55
-33,-4,55
-33,-3,55
-34,-3,53
-35,-3,54
-33,-3,55
-34,-3,54
-36,-3,53
-34,-3,54
-34,-3,54
-34,-3,54
-33,-3,55
-34,-3,54
-34,-3,54
-34,-3,54
-34,-3,54
-34,-3,54
-34,-3,54
-33,-3,55
-33,-3,55
-33,-3,55
-33,-3,55
-33,-3,55
-33,-3,55
-34,-3,54
-34,-3,55
-30,-3,56
-34,-3,55
-35,-4,54
-34,-3,54
-32,-3,56
-33,-3,55
-33,-3,54
-36,-4,53
-31,-3,55
-34,-3,55
-34,-3,54
-33,-3,54
-33,-3,55
-35,-4,54
-34,-2,54
-34,-3,54
-35,-2,54
-35,-3,54
-33,-3,55
-34,-3,54
-33,-4,54
-34,-3,55
-32,-3,55
-33,-3,54
-33,-3,55
-33,-4,54
-33,-3,55
-33,-3,55
-33,-3,55
-33,-3,55
-33,-3,55
-35,-3,54
-33,-3,55
-34,-4,54
-32,-3,55
-34,-4,55
-34,-4,54
-32,-4,55
-34,-3,54
-34,-3,54
-33,-4,55
-34,-4,55
-34,-3,54
-33,-4,55
-32,-3,55
-34,-4,54
-33,-3,55
-33,-4,55
-33,-4,55
-33,-4,55
-33,-4,55
-33,-4,55
-34,-4,54
-33,-4,55
-33,-4,55
-32,-4,55
-32,-3,55
-33,-4,55
-32,-3,55
-31,-2,54
-38,-6,53
-31,-4,55
-33,-5,54
-36,-5,53
-36,-2,53
-34,-3,55
-32,-3,55
-34,-3,54
-36,-4,53
-34,-4,54
-34,-4,54
-35,-3,53
-36,-4,53
-31,-5,55
-33,-6,54
-31,-4,55
-33,-5,54
-34,-4,54
-33,-4,55
-34,-4,54
-33,-4,54
-34,-4,54
-34,-4,54
-35,-4,54
-32,-4,55
-33,-5,55
-34,-4,54
-34,-4,54
-33,-5,54
-34,-3,54
-34,-4,55
-33,-4,55
-33,-4,55
-34,-4,54
-33,-4,54
-34,-4,55
-34,-4,54
-33,-4,55
-35,-4,54
-33,-4,54
-33,-4,55
-34,-4,54
-34,-4,54
-34,-4,54
-33,-4,54
-34,-4,54
-34,-3,54
-34,-4,54
-34,-3,54
-34,-4,54
-34,-3,54
-35,-4,53
-34,-3,54
-34,-3,54
-34,-5,54
-33,-4,55
-33,-4,54
-34,-1,53
-35,-2,54
-37,-2,52
-38,-1,52
-32,-1,55
-34,-2,54
-36,-3,53
-35,-2,53
-35,-2,53
-35,-2,54
-34,-4,55
-34,-2,54
-35,-3,54
-34,-2,54
-35,-2,54
-35,-3,54
-35,-3,53
-36,-3,53
-34,-3,54
-34,-3,54
-36,-3,53
-35,-3,54
-35,-3,54
-35,-3,53
-34,-3,54
-32,-2,55
-32,-2,55
-35,-3,54
-35,-3,54
-34,-4,54
-34,-3,54
-34,-3,54
-35,-3,53
-34,-3,54
-34,-4,54
-36,-4,53
-34,-3,54
-34,-2,54
-34,-3,54
-34,-2,54
-34,-3,54
-34,-3,54
-34,-2,54
-35,-3,54
-34,-3,54
-35,-3,53
-34,-3,54
-34,-3,54
-35,-3,54
-34,-3,54
-33,-3,54
-36,-3,53
-34,-3,54
-34,-3,54
-35,-3,54
-35,-3,54
-35,-3,54
-33,-3,54
-32,-3,54
-34,-4,54
-33,-3,55
-34,-4,54
-35,-5,53
-36,-4,53
-34,-4,54
-33,-3,54
-33,-3,54
-34,-3,54
-33,-3,54
-35,-4,54
-35,-4,53
-33,-3,54
-34,-3,54
-35,-3,54
-34,-3,54
-32,-2,55
-33,-3,54
-35,-3,54
-35,-3,54
-33,-3,55
-34,-3,54
-33,-3,54
-34,-3,54
-34,-3,54
-35,-3,54
-33,-2,54
-33,-2,54
-34,-3,54
-34,-2,55
-34,-3,54
-34,-3,54
-34,-3,54
-35,-3,54
-35,-3,54
-34,-2,54
-34,-3,54
-30,-3,56
-33,-3,55
-35,-2,53
-37,-3,53
-34,-2,54
-33,-3,54
-34,-3,54
-35,-4,53
-35,-3,53
-34,-3,55
-35,-2,53
-35,-3,53
-34,-3,54
-34,-3,54
-35,-3,53
-35,-3,54
-34,-3,54
-34,-2,54
-35,-3,53
-35,-3,54
-36,-3,53
-35,-2,53
-36,-2,53
-36,-3,53
-34,-3,54
-35,-2,54
-36,-2,53
-35,-2,53
-35,-3,53
-35,-2,54
-36,-3,53
-36,-3,53
-34,-1,54
-35,-3,54
-35,-3,53
-35,-2,54
-35,-2,54
-35,-2,53
-35,-2,53
-36,-2,53
-35,-2,53
-35,-2,54
-36,-2,53
-35,-2,53
-35,-2,54
-35,-2,54
-35,-2,54
-35,-2,54
-31,-2,55
-35,-3,54
-36,-3,53
-37,-2,53
-35,-2,54
-36,-2,54
-33,-2,54
-36,-2,53
-36,-3,53
-34,-2,53
-36,-3,53
-34,-2,54
-35,-2,54
-34,-2,54
-35,-3,54
-35,-3,54
-36,-3,53
-35,-3,53
-36,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-3,53
-37,-2,53
-35,-2,53
-35,-2,54
-35,-2,53
-36,-2,53
-35,-2,54
-35,-3,53
-38,-2,52
-33,-1,54
-35,-3,53
-36,-2,53
-35,-2,54
-34,-2,54
-35,-2,53
-35,-2,53
-34,-2,54
-35,-2,54
-35,-2,53
-35,-3,54
-34,-2,54
-36,-3,53
-35,-2,53
-34,-3,54
-35,-2,53
-35,-2,53
-35,-2,53
-34,-2,54
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,54
-34,-2,54
-34,-2,55
-35,-4,54
